SequenceID,Source,FeatureType,FeatureStart,FeatureEnd,Score,Strand,Phase,Attributes,VALUE
CM002238.1,Genbank,gene,2996886,3003733,.,+,.,ID=gene4270;Name=NCU00205;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00205,NCU00205
CM002238.1,Genbank,gene,3008954,3011070,.,+,.,ID=gene4273;Name=NCU00207;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00207,NCU00207
CM002238.1,Genbank,gene,3012539,3014398,.,-,.,"ID=gene4274;Name=NCU00208;end_range=3014398,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00208;partial=true;start_range=.,3012539",NCU00208
CM002238.1,Genbank,gene,3015781,3019028,.,-,.,ID=gene4275;Name=NCU00209;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00209,NCU00209
CM002238.1,Genbank,gene,2945815,2946398,.,+,.,"ID=gene4256;Name=NCU00192;end_range=2946398,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00192;partial=true;start_range=.,2945815",NCU00192
CM002238.1,Genbank,gene,2946716,2949035,.,-,.,ID=gene4257;Name=NCU00193;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00193,NCU00193
CM002238.1,Genbank,gene,2952414,2955195,.,-,.,ID=gene4259;Name=NCU00195;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00195,NCU00195
CM002238.1,Genbank,gene,2958372,2963721,.,-,.,ID=gene4260;Name=NCU00196;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00196,NCU00196
CM002238.1,Genbank,gene,2964909,2965762,.,-,.,"ID=gene4261;Name=NCU00197;end_range=2965762,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00197;partial=true;start_range=.,2964909",NCU00197
CM002238.1,Genbank,gene,2977148,2983556,.,-,.,ID=gene4263;Name=NCU00199;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00199,NCU00199
CM002238.1,Genbank,gene,2915154,2918507,.,+,.,ID=gene4244;Name=NCU00180;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00180,NCU00180
CM002238.1,Genbank,gene,2918959,2921024,.,-,.,ID=gene4246;Name=NCU00181;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00181,NCU00181
CM002238.1,Genbank,gene,2921366,2923932,.,+,.,ID=gene4247;Name=NCU00182;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00182,NCU00182
CM002238.1,Genbank,gene,2923935,2926192,.,-,.,ID=gene4248;Name=NCU00183;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00183,NCU00183
CM002238.1,Genbank,gene,2926534,2928113,.,+,.,ID=gene4249;Name=NCU00184;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00184,NCU00184
CM002238.1,Genbank,gene,2928317,2929879,.,-,.,"ID=gene4250;Name=NCU00185;end_range=2929879,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00185;partial=true;start_range=.,2928317",NCU00185
CM002238.1,Genbank,gene,2930282,2931868,.,-,.,ID=gene4251;Name=NCU00186;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00186,NCU00186
CM002238.1,Genbank,gene,2940734,2941293,.,+,.,"ID=gene4254;Name=NCU00189;end_range=2941293,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00189;partial=true;start_range=.,2940734",NCU00189
CM002238.1,Genbank,gene,2876791,2881091,.,-,.,ID=gene4234;Name=NCU00170;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00170,NCU00170
CM002238.1,Genbank,gene,2892499,2894459,.,-,.,ID=gene4235;Name=NCU00171;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00171,NCU00171
CM002238.1,Genbank,gene,2898298,2899869,.,-,.,ID=gene4237;Name=NCU00173;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00173,NCU00173
CM002238.1,Genbank,gene,2902308,2904375,.,-,.,ID=gene4239;Name=NCU00175;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00175,NCU00175
CM002238.1,Genbank,gene,2907008,2907752,.,+,.,"ID=gene4240;Name=NCU00176;end_range=2907752,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00176;partial=true;start_range=.,2907008",NCU00176
CM002238.1,Genbank,gene,2908699,2911447,.,+,.,ID=gene4241;Name=NCU00177;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00177,NCU00177
CM002238.1,Genbank,gene,2911285,2913322,.,-,.,ID=gene4242;Name=NCU00178;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00178,NCU00178
CM002238.1,Genbank,gene,2915579,2916091,.,-,.,"ID=gene4245;Name=NCU00179;end_range=2916091,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00179;partial=true;start_range=.,2915579",NCU00179
CM002238.1,Genbank,gene,2844137,2847977,.,+,.,ID=gene4224;Name=NCU00161;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00161,NCU00161
CM002238.1,Genbank,gene,2848537,2850855,.,-,.,ID=gene4225;Name=NCU00162;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00162,NCU00162
CM002238.1,Genbank,gene,2851207,2853152,.,+,.,ID=gene4226;Name=NCU00163;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00163,NCU00163
CM002238.1,Genbank,gene,2865868,2867175,.,+,.,ID=gene4230;Name=NCU00166;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00166,NCU00166
CM002238.1,Genbank,gene,2866267,2870054,.,-,.,ID=gene4231;Name=NCU00167;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00167,NCU00167
CM002238.1,Genbank,gene,2870763,2873315,.,+,.,ID=gene4232;Name=NCU00168;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00168,NCU00168
CM002238.1,Genbank,gene,2873180,2876109,.,-,.,ID=gene4233;Name=NCU00169;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00169,NCU00169
CM002238.1,Genbank,gene,2793554,2795515,.,+,.,ID=gene4214;Name=NCU00151;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00151,NCU00151
CM002238.1,Genbank,gene,2808302,2811222,.,-,.,ID=gene4217;Name=NCU00154;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00154,NCU00154
CM002238.1,Genbank,gene,2811509,2816732,.,-,.,ID=gene4218;Name=NCU00155;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00155,NCU00155
CM002238.1,Genbank,gene,2837810,2839415,.,-,.,ID=gene4221;Name=NCU00158;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00158,NCU00158
CM002238.1,Genbank,gene,2839733,2841131,.,+,.,ID=gene4222;Name=NCU00159;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00159,NCU00159
CM002238.1,Genbank,gene,2770605,2774213,.,+,.,ID=gene4205;Name=NCU00142;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00142,NCU00142
CM002238.1,Genbank,gene,2775602,2782540,.,+,.,ID=gene4206;Name=NCU00144;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00144,NCU00144
CM002238.1,Genbank,gene,2777897,2778568,.,-,.,"ID=gene4207;Name=NCU00143;end_range=2778568,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00143;partial=true;start_range=.,2777897",NCU00143
CM002238.1,Genbank,gene,2784879,2786766,.,+,.,ID=gene4209;Name=NCU00146;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00146,NCU00146
CM002238.1,Genbank,gene,2786442,2787904,.,-,.,ID=gene4210;Name=NCU00147;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00147,NCU00147
CM002238.1,Genbank,gene,2788477,2791447,.,+,.,ID=gene4211;Name=NCU00148;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00148,NCU00148
CM002238.1,Genbank,gene,2790371,2791412,.,-,.,ID=gene4212;Name=NCU00149;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00149,NCU00149
CM002238.1,Genbank,gene,2735106,2736627,.,-,.,ID=gene4196;Name=NCU00132;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00132,NCU00132
CM002238.1,Genbank,gene,2737574,2740109,.,+,.,ID=gene4197;Name=NCU00133;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00133;old_locus_tag=NCU11168,NCU00133
CM002238.1,Genbank,gene,2740593,2744799,.,+,.,ID=gene4198;Name=NCU00134;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00134;old_locus_tag=NCU11169,NCU00134
CM002238.1,Genbank,gene,2746013,2747962,.,-,.,ID=gene4201;Name=NCU00135;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00135,NCU00135
CM002238.1,Genbank,gene,2748546,2751023,.,-,.,ID=gene4202;Name=NCU00136;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00136;old_locus_tag=NCU11170,NCU00136
CM002238.1,Genbank,gene,2751339,2752520,.,-,.,ID=gene4203;Name=NCU00137;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00137;old_locus_tag=NCU11171,NCU00137
CM002238.1,Genbank,gene,2681429,2685588,.,-,.,ID=gene4181;Name=NCU00120;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00120,NCU00120
CM002238.1,Genbank,gene,2686906,2691445,.,+,.,ID=gene4182;Name=NCU00121;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00121,NCU00121
CM002238.1,Genbank,gene,2691298,2693631,.,-,.,ID=gene4183;Name=NCU00122;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00122,NCU00122
CM002238.1,Genbank,gene,2699575,2701165,.,-,.,"ID=gene4184;Name=NCU00123;end_range=2701165,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00123;partial=true;start_range=.,2699575",NCU00123
CM002238.1,Genbank,gene,2701237,2707472,.,+,.,ID=gene4185;Name=NCU00124;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00124,NCU00124
CM002238.1,Genbank,gene,2708593,2710874,.,+,.,ID=gene4186;Name=NCU00125;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00125,NCU00125
CM002238.1,Genbank,gene,2711676,2714403,.,-,.,ID=gene4188;Name=NCU00126;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00126,NCU00126
CM002238.1,Genbank,gene,2716864,2719590,.,+,.,ID=gene4190;Name=NCU00127;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00127,NCU00127
CM002238.1,Genbank,gene,2722532,2726114,.,+,.,"ID=gene4191;Name=NCU00128;end_range=2726114,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00128;partial=true;start_range=.,2722532",NCU00128
CM002238.1,Genbank,gene,2727233,2729675,.,-,.,ID=gene4193;Name=NCU00129;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00129,NCU00129
CM002238.1,Genbank,gene,2649271,2652106,.,-,.,ID=gene4170;Name=NCU00110;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00110,NCU00110
CM002238.1,Genbank,gene,2652523,2653607,.,+,.,ID=gene4171;Name=NCU00111;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00111,NCU00111
CM002238.1,Genbank,gene,2653457,2656458,.,-,.,ID=gene4172;Name=NCU00112;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00112,NCU00112
CM002238.1,Genbank,gene,2662793,2664390,.,-,.,ID=gene4175;Name=NCU00114;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00114,NCU00114
CM002238.1,Genbank,gene,2664560,2665948,.,-,.,ID=gene4176;Name=NCU00115;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00115,NCU00115
CM002238.1,Genbank,gene,2668946,2672556,.,-,.,ID=gene4178;Name=NCU00117;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00117,NCU00117
CM002238.1,Genbank,gene,2674109,2677336,.,+,.,"ID=gene4179;Name=NCU00118;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00118;partial=true;start_range=.,2674109",NCU00118
CM002238.1,Genbank,gene,2677399,2681273,.,-,.,ID=gene4180;Name=NCU00119;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00119,NCU00119
CM002238.1,Genbank,gene,2623609,2627539,.,-,.,ID=gene4160;Name=NCU00100;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00100,NCU00100
CM002238.1,Genbank,gene,2628039,2630653,.,+,.,ID=gene4161;Name=NCU00101;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00101,NCU00101
CM002238.1,Genbank,gene,2630211,2632778,.,+,.,ID=gene4162;Name=NCU00102;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00102,NCU00102
CM002238.1,Genbank,gene,2632691,2634374,.,-,.,ID=gene4163;Name=NCU00103;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00103,NCU00103
CM002238.1,Genbank,gene,2640035,2641453,.,+,.,ID=gene4165;Name=NCU00105;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00105,NCU00105
CM002238.1,Genbank,gene,2643856,2645250,.,+,.,ID=gene4167;Name=NCU00107;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00107,NCU00107
CM002238.1,Genbank,gene,2647472,2651685,.,+,.,ID=gene4169;Name=NCU00109;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00109,NCU00109
CM002238.1,Genbank,gene,2578245,2581438,.,-,.,ID=gene4150;Name=NCU00090;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00090,NCU00090
CM002238.1,Genbank,gene,2584099,2588622,.,-,.,ID=gene4151;Name=NCU00091;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00091,NCU00091
CM002238.1,Genbank,gene,2588885,2590239,.,+,.,ID=gene4152;Name=NCU00092;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00092,NCU00092
CM002238.1,Genbank,gene,2590726,2591472,.,+,.,ID=gene4153;Name=NCU00093;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00093,NCU00093
CM002238.1,Genbank,gene,2594535,2599205,.,+,.,ID=gene4155;Name=NCU00095;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00095,NCU00095
CM002238.1,Genbank,gene,2600265,2601941,.,+,.,"ID=gene4157;Name=NCU00096;end_range=2601941,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00096;partial=true",NCU00096
CM002238.1,Genbank,gene,2612528,2612788,.,-,.,"ID=gene4159;Name=NCU00099;end_range=2612788,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00099;partial=true;start_range=.,2612528",NCU00099
CM002238.1,Genbank,gene,2539273,2541148,.,-,.,ID=gene4138;Name=NCU00080;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00080,NCU00080
CM002238.1,Genbank,gene,2541342,2545070,.,+,.,ID=gene4139;Name=NCU00081;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00081,NCU00081
CM002238.1,Genbank,gene,2546344,2547259,.,-,.,"ID=gene4140;Name=NCU00082;end_range=2547259,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00082;partial=true;start_range=.,2546344",NCU00082
CM002238.1,Genbank,gene,2549334,2552226,.,+,.,ID=gene4141;Name=NCU00083;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00083,NCU00083
CM002238.1,Genbank,gene,2555144,2557918,.,-,.,ID=gene4144;Name=NCU00084;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00084,NCU00084
CM002238.1,Genbank,gene,2558440,2562010,.,-,.,ID=gene4145;Name=NCU00085;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00085,NCU00085
CM002238.1,Genbank,gene,2564756,2565909,.,+,.,"ID=gene4146;Name=NCU00086;end_range=2565909,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00086;partial=true",NCU00086
CM002238.1,Genbank,gene,2571142,2573004,.,+,.,ID=gene4148;Name=NCU00088;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00088,NCU00088
CM002238.1,Genbank,gene,2574646,2577796,.,+,.,ID=gene4149;Name=NCU00089;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00089,NCU00089
CM002238.1,Genbank,gene,2505040,2508881,.,-,.,ID=gene4128;Name=NCU00070;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00070,NCU00070
CM002238.1,Genbank,gene,2510018,2510856,.,-,.,"ID=gene4129;Name=NCU00071;end_range=2510856,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00071;partial=true;start_range=.,2510018",NCU00071
CM002238.1,Genbank,gene,2513367,2515340,.,-,.,ID=gene4130;Name=NCU00072;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00072,NCU00072
CM002238.1,Genbank,gene,2515970,2518978,.,-,.,ID=gene4131;Name=NCU00073;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00073,NCU00073
CM002238.1,Genbank,gene,2525373,2527032,.,+,.,ID=gene4132;Name=NCU00074;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00074,NCU00074
CM002238.1,Genbank,gene,2535597,2538405,.,+,.,ID=gene4136;Name=NCU00078;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00078,NCU00078
CM002238.1,Genbank,gene,2536487,2538432,.,-,.,ID=gene4137;Name=NCU00079;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00079,NCU00079
CM002238.1,Genbank,gene,2470058,2471847,.,-,.,ID=gene4118;Name=NCU00060;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00060,NCU00060
CM002238.1,Genbank,gene,2473451,2475846,.,+,.,ID=gene4119;Name=NCU00061;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00061,NCU00061
CM002238.1,Genbank,gene,2482832,2488057,.,+,.,ID=gene4120;Name=NCU00064;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00064,NCU00064
CM002238.1,Genbank,gene,2489138,2491469,.,+,.,ID=gene4122;Name=NCU00065;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00065,NCU00065
CM002238.1,Genbank,gene,2491431,2495036,.,-,.,ID=gene4123;Name=NCU00066;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00066,NCU00066
CM002238.1,Genbank,gene,2495156,2496385,.,+,.,ID=gene4124;Name=NCU00067;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00067,NCU00067
CM002238.1,Genbank,gene,2496305,2500846,.,-,.,ID=gene4125;Name=NCU00068;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00068,NCU00068
CM002238.1,Genbank,gene,2502573,2503595,.,+,.,ID=gene4126;Name=NCU00069;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00069,NCU00069
CM002238.1,Genbank,gene,2413211,2415726,.,-,.,ID=gene4106;Name=NCU00050;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00050,NCU00050
CM002238.1,Genbank,gene,2416517,2418227,.,+,.,ID=gene4107;Name=NCU00051;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00051,NCU00051
CM002238.1,Genbank,gene,2418803,2421092,.,-,.,"ID=gene4109;Name=NCU00052;end_range=2421092,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00052;partial=true",NCU00052
CM002238.1,Genbank,gene,2447062,2449468,.,+,.,"ID=gene4110;Name=NCU00054;end_range=2449468,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00054;partial=true",NCU00054
CM002238.1,Genbank,gene,2449482,2451411,.,-,.,ID=gene4111;Name=NCU00055;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00055,NCU00055
CM002238.1,Genbank,gene,2459710,2461691,.,+,.,ID=gene4114;Name=NCU00057;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00057,NCU00057
CM002238.1,Genbank,gene,2467237,2470146,.,+,.,ID=gene4117;Name=NCU00059;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00059,NCU00059
CM002238.1,Genbank,gene,2373641,2377997,.,-,.,ID=gene4096;Name=NCU00040;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00040,NCU00040
CM002238.1,Genbank,gene,2381418,2382910,.,+,.,ID=gene4098;Name=NCU00042;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00042,NCU00042
CM002238.1,Genbank,gene,2392332,2396619,.,-,.,ID=gene4101;Name=NCU00045;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00045,NCU00045
CM002238.1,Genbank,gene,2398123,2403722,.,-,.,ID=gene4102;Name=NCU00046;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00046,NCU00046
CM002238.1,Genbank,gene,2402848,2403756,.,+,.,"ID=gene4103;Name=NCU00047;end_range=2403756,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00047;partial=true;start_range=.,2402848",NCU00047
CM002238.1,Genbank,gene,2407638,2408633,.,+,.,"ID=gene4105;Name=NCU00048;end_range=2408633,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00048;partial=true;start_range=.,2407638",NCU00048
CM002238.1,Genbank,gene,2347460,2349182,.,+,.,ID=gene4086;Name=NCU00030;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00030,NCU00030
CM002238.1,Genbank,gene,2349332,2350549,.,-,.,ID=gene4087;Name=NCU00031;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00031,NCU00031
CM002238.1,Genbank,gene,2355176,2356222,.,+,.,ID=gene4089;Name=NCU00033;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00033,NCU00033
CM002238.1,Genbank,gene,2356311,2357859,.,+,.,ID=gene4090;Name=NCU00034;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00034,NCU00034
CM002238.1,Genbank,gene,2357727,2360336,.,-,.,ID=gene4091;Name=NCU00035;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00035,NCU00035
CM002238.1,Genbank,gene,2361684,2364743,.,+,.,ID=gene4092;Name=NCU00037;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00037,NCU00037
CM002238.1,Genbank,gene,2365188,2366731,.,-,.,"ID=gene4093;Name=NCU00038;end_range=2366731,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00038;partial=true;start_range=.,2365188",NCU00038
CM002238.1,Genbank,gene,2368758,2371313,.,-,.,"ID=gene4095;Name=NCU00039;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00039;partial=true;start_range=.,2368758",NCU00039
CM002238.1,Genbank,gene,2316983,2322094,.,-,.,ID=gene4077;Name=NCU00021;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00021,NCU00021
CM002238.1,Genbank,gene,2322491,2326125,.,+,.,ID=gene4078;Name=NCU00022;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00022,NCU00022
CM002238.1,Genbank,gene,2329756,2332744,.,+,.,ID=gene4079;Name=NCU00023;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00023,NCU00023
CM002238.1,Genbank,gene,2333317,2335871,.,+,.,ID=gene4080;Name=NCU00024;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00024,NCU00024
CM002238.1,Genbank,gene,2335819,2338115,.,-,.,ID=gene4081;Name=NCU00025;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00025,NCU00025
CM002238.1,Genbank,gene,2338446,2340872,.,-,.,ID=gene4082;Name=NCU00026;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00026,NCU00026
CM002238.1,Genbank,gene,2341059,2343300,.,+,.,"ID=gene4083;Name=NCU00027;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00027;partial=true;start_range=.,2341059",NCU00027
CM002238.1,Genbank,gene,2341215,2344025,.,-,.,ID=gene4084;Name=NCU00028;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00028,NCU00028
CM002238.1,Genbank,gene,2344043,2347010,.,-,.,ID=gene4085;Name=NCU00029;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00029,NCU00029
CM002238.1,Genbank,gene,2266554,2272856,.,-,.,ID=gene4069;Name=NCU00010;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00010,NCU00010
CM002238.1,Genbank,gene,2274917,2275380,.,-,.,"ID=gene4070;Name=NCU00011;end_range=2275380,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00011;partial=true;start_range=.,2274917",NCU00011
CM002238.1,Genbank,gene,2282649,2283238,.,-,.,"ID=gene4071;Name=NCU00013;end_range=2283238,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00013;partial=true;start_range=.,2282649",NCU00013
CM002238.1,Genbank,gene,2284545,2286517,.,+,.,ID=gene4072;Name=NCU00014;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00014,NCU00014
CM002238.1,Genbank,gene,2286326,2288146,.,-,.,ID=gene4073;Name=NCU00015;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00015,NCU00015
CM002238.1,Genbank,gene,2296472,2299365,.,-,.,ID=gene4074;Name=NCU00017;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00017,NCU00017
CM002238.1,Genbank,gene,2306105,2309826,.,+,.,ID=gene4075;Name=NCU00018;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00018,NCU00018
CM002238.1,Genbank,gene,2311586,2315645,.,-,.,ID=gene4076;Name=NCU00019;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00019,NCU00019
CM002238.1,Genbank,gene,2239943,2241684,.,+,.,"ID=gene4061;Name=NCU00003;end_range=2241684,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00003;partial=true",NCU00003
CM002238.1,Genbank,gene,2242245,2244101,.,+,.,ID=gene4062;Name=NCU00004;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00004,NCU00004
CM002238.1,Genbank,gene,2244762,2247195,.,+,.,ID=gene4063;Name=NCU00005;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00005,NCU00005
CM002238.1,Genbank,gene,2249087,2254054,.,-,.,ID=gene4065;Name=NCU00006;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00006,NCU00006
CM002238.1,Genbank,gene,2256790,2260238,.,+,.,ID=gene4066;Name=NCU00007;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00007,NCU00007
CM002238.1,Genbank,gene,2261281,2264004,.,+,.,ID=gene4067;Name=NCU00008;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00008,NCU00008
CM002238.1,Genbank,gene,2264746,2265323,.,-,.,"ID=gene4068;Name=NCU00009;end_range=2265323,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU00009;partial=true;start_range=.,2264746",NCU00009
CM002241.1,Genbank,gene,3552251,3556833,.,+,.,ID=gene9080;Name=nca-3;description=calcium P-type ATPase-3;gbkey=Gene;gene=nca-3;gene_biotype=protein_coding;locus_tag=NCU05154,nca-3;de
