# HOMER Peaks
# Peak finding parameters:
# tag directory = /scratch/evt82290/Run129/homer/tag/129-37_ChIP_set-7_K27me3_AM_Rep_2
#
# total peaks = 922
# peak size = 150
# peaks found using tags on both strands
# minimum distance between peaks = 530
# fragment length = 150
# genome size = 41233532
# Total tags = 434833.5
# Total tags in peaks = 11013.5
# Approximate IP efficiency = 2.53%
# tags per bp = 0.010284
# expected tags per peak = 1.543
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# Individual peaks have been stitched together into variable length regions
# Poisson p-value threshold = 1.000000e-03
# Poisson tag threshold = 8.0
# number of putative peaks = 6323
#
# input tag directory = /scratch/evt82290/Run129/homer/tag/129-47_ChIP_set-7_input
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 17
#
# size of region used for local filtering = 10000
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 0
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 0
#
# cmd = findPeaks /scratch/evt82290/Run129/homer/tag/129-37_ChIP_set-7_K27me3_AM_Rep_2 -style histone -region -size 150 -minDist 530 -o /scratch/evt82290/Run129/Peaks/129-37_ChIP_set-7_K27me3_AM_Rep_2_peaks.txt -i /scratch/evt82290/Run129/homer/tag/129-47_ChIP_set-7_input
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	region size	findPeaks Score	Total Tags	Control Tags (normalized to IP Experiment)	Fold Change vs Control	p-value vs Control	Clonal Fold Change
CM002240.1-253	CM002240.1	4245335	4245485	+	218.5	150.000	9.000000	9.5	1.5	6.35	2.71e-05	1.03
CM002240.1-186	CM002240.1	4459145	4459295	+	218.5	150.000	9.500000	9.5	1.7	5.44	8.71e-05	0.92
CM002240.1-137	CM002240.1	5410941	5411091	+	218.5	150.000	10.000000	9.5	1.4	6.85	1.51e-05	0.92
CM002240.1-193	CM002240.1	5684522	5684672	+	218.5	150.000	9.500000	9.5	1.7	5.59	7.11e-05	0.92
CM002240.1-397	CM002240.1	5708490	5708640	+	218.5	150.000	8.500000	9.5	1.7	5.54	7.62e-05	1.10
CM002241.1-238	CM002241.1	375516	375666	+	218.5	150.000	8.500000	9.5	0.7	13.86	4.64e-08	1.17
CM002241.1-137	CM002241.1	1797282	1797432	+	218.5	150.000	9.500000	9.5	1.8	5.35	9.94e-05	0.92
CM002241.1-94	CM002241.1	1803595	1803745	+	218.5	150.000	10.000000	9.5	1.7	5.70	6.19e-05	0.92
CM002241.1-303	CM002241.1	2988369	2988519	+	218.5	150.000	8.500000	9.5	1.2	7.72	5.94e-06	1.03
CM002242.1-124	CM002242.1	1063795	1063945	+	218.5	150.000	10.000000	9.5	1.7	5.65	6.64e-05	0.92
CM002242.1-182	CM002242.1	2206393	2206543	+	218.5	150.000	9.500000	9.5	1.5	6.29	2.94e-05	0.92
CM002242.1-193	CM002242.1	3406000	3406150	+	218.5	150.000	9.500000	9.5	1.4	6.93	1.38e-05	0.92
CM002242.1-354	CM002242.1	3428768	3428918	+	218.5	150.000	8.500000	9.5	0.8	11.96	1.57e-07	1.03
CM002242.1-365	CM002242.1	4241727	4241877	+	218.5	150.000	8.500000	9.5	1.8	5.40	9.31e-05	1.03
CM002242.1-366	CM002242.1	4242743	4242893	+	218.5	150.000	8.500000	9.5	1.7	5.65	6.64e-05	1.10
KI440765.1-279	KI440765.1	552	702	+	218.5	150.000	8.000000	9.5	1.6	6.04	4.00e-05	1.10
KI440765.1-207	KI440765.1	32514	32664	+	218.5	150.000	10.000000	9.5	1.2	7.72	5.94e-06	0.92
KI440765.1-218	KI440765.1	44955	45105	+	218.5	150.000	9.500000	9.5	1.0	9.68	8.73e-07	0.92
KI440765.1-214	KI440765.1	147578	147728	+	218.5	150.000	10.000000	9.5	1.8	5.35	9.94e-05	0.92
KI440765.1-272	KI440765.1	163414	163564	+	218.5	150.000	8.500000	9.5	0.9	10.51	4.49e-07	1.10
KI440766.1-42	KI440766.1	47582	47732	+	218.5	150.000	8.500000	9.5	1.4	6.85	1.51e-05	1.03
KI440766.1-13	KI440766.1	50442	50592	+	218.5	150.000	10.000000	9.5	1.6	5.86	4.99e-05	0.92
KI440766.1-46	KI440766.1	65079	65229	+	218.5	150.000	8.500000	9.5	1.4	6.93	1.38e-05	1.17
KI440767.1-26	KI440767.1	44035	44185	+	218.5	150.000	9.500000	9.5	1.7	5.75	5.77e-05	0.92
KI440767.1-55	KI440767.1	79658	79808	+	218.5	150.000	8.500000	9.5	1.4	7.01	1.27e-05	1.03
KI440767.1-66	KI440767.1	115262	115412	+	218.5	150.000	8.500000	9.5	1.4	7.01	1.27e-05	1.03
KI440773.1-2	KI440773.1	2415	2565	+	218.5	150.000	8.500000	9.5	1.5	6.35	2.71e-05	1.03
KI440775.1-5	KI440775.1	1199	1349	+	218.5	150.000	9.000000	9.5	1.4	6.63	1.95e-05	1.03
KI440775.1-3	KI440775.1	3005	3155	+	218.5	150.000	9.500000	9.5	1.3	7.35	8.77e-06	0.92
KI440775.1-2	KI440775.1	4350	4500	+	218.5	150.000	10.000000	9.5	1.4	6.93	1.38e-05	0.92
CM002236.1-276	CM002236.1	1222816	1222966	+	207.0	150.000	9.500000	9.0	1.6	5.78	3.71e-05	0.97
CM002236.1-406	CM002236.1	3614049	3614199	+	207.0	150.000	9.000000	9.0	1.1	8.37	2.02e-06	1.10
CM002236.1-419	CM002236.1	3718491	3718641	+	207.0	150.000	9.000000	9.0	1.0	9.03	9.91e-07	0.97
CM002236.1-161	CM002236.1	3899560	3899710	+	207.0	150.000	10.500000	9.0	1.8	5.11	9.31e-05	0.97
CM002236.1-425	CM002236.1	4013905	4014055	+	207.0	150.000	9.000000	9.0	1.5	6.08	2.50e-05	0.97
CM002236.1-429	CM002236.1	4055900	4056050	+	207.0	150.000	9.000000	9.0	1.3	6.80	1.06e-05	0.97
CM002236.1-437	CM002236.1	4180886	4181036	+	207.0	150.000	9.000000	9.0	1.4	6.35	1.80e-05	0.97
CM002236.1-621	CM002236.1	4319705	4319894	+	207.0	189.000	8.500000	9.0	1.6	5.55	4.99e-05	0.98
CM002236.1-893	CM002236.1	4533576	4533726	+	207.0	150.000	8.000000	9.0	1.7	5.35	6.64e-05	1.03
CM002236.1-449	CM002236.1	5339013	5339163	+	207.0	150.000	9.000000	9.0	0.9	10.50	2.91e-07	0.97
CM002236.1-909	CM002236.1	5543340	5543490	+	207.0	150.000	8.000000	9.0	1.7	5.25	7.62e-05	1.10
CM002236.1-325	CM002236.1	5806737	5806887	+	207.0	150.000	9.500000	9.0	1.7	5.30	7.11e-05	0.97
CM002236.1-467	CM002236.1	5958096	5958246	+	207.0	150.000	9.000000	9.0	1.4	6.49	1.51e-05	0.97
CM002236.1-469	CM002236.1	6254037	6254187	+	207.0	150.000	9.000000	9.0	1.5	6.02	2.71e-05	0.97
CM002236.1-184	CM002236.1	6405320	6405470	+	207.0	150.000	10.500000	9.0	1.7	5.40	6.19e-05	0.97
CM002236.1-480	CM002236.1	6414170	6414320	+	207.0	150.000	9.000000	9.0	1.3	7.13	7.24e-06	1.03
CM002236.1-974	CM002236.1	7465672	7465822	+	207.0	150.000	8.000000	9.0	1.4	6.49	1.51e-05	1.10
CM002236.1-187	CM002236.1	8257802	8257952	+	207.0	150.000	10.500000	9.0	1.7	5.35	6.64e-05	0.97
CM002236.1-505	CM002236.1	9485626	9485776	+	207.0	150.000	9.000000	9.0	1.7	5.20	8.15e-05	1.03
CM002236.1-506	CM002236.1	9498175	9498325	+	207.0	150.000	9.000000	9.0	1.5	6.15	2.31e-05	0.97
CM002236.1-353	CM002236.1	9714289	9714439	+	207.0	150.000	9.500000	9.0	1.7	5.25	7.62e-05	0.97
CM002236.1-510	CM002236.1	9721681	9721831	+	207.0	150.000	9.000000	9.0	1.4	6.56	1.38e-05	0.97
CM002236.1-512	CM002236.1	9728806	9728956	+	207.0	150.000	9.000000	9.0	1.0	8.62	1.59e-06	0.97
CM002236.1-734	CM002236.1	9750598	9750748	+	207.0	150.000	8.500000	9.0	1.5	5.83	3.43e-05	1.10
CM002237.1-271	CM002237.1	3694	3844	+	207.0	150.000	9.000000	9.0	1.8	5.11	9.31e-05	0.97
CM002237.1-272	CM002237.1	4498	4648	+	207.0	150.000	9.000000	9.0	1.6	5.55	4.99e-05	0.97
CM002237.1-201	CM002237.1	133698	133848	+	207.0	150.000	9.500000	9.0	1.4	6.21	2.13e-05	0.97
CM002237.1-384	CM002237.1	1158532	1158682	+	207.0	150.000	8.500000	9.0	1.5	6.15	2.31e-05	1.10
CM002237.1-279	CM002237.1	1162089	1162239	+	207.0	150.000	9.000000	9.0	1.3	6.72	1.16e-05	1.03
CM002237.1-410	CM002237.1	2905416	2905566	+	207.0	150.000	8.500000	9.0	1.3	6.72	1.16e-05	1.03
CM002237.1-232	CM002237.1	3316956	3317106	+	207.0	150.000	9.500000	9.0	1.6	5.55	4.99e-05	0.97
CM002237.1-308	CM002237.1	3366842	3366992	+	207.0	150.000	9.000000	9.0	1.7	5.25	7.62e-05	1.03
CM002237.1-425	CM002237.1	3377753	3377903	+	207.0	150.000	8.500000	9.0	1.5	6.08	2.50e-05	1.03
CM002237.1-169	CM002237.1	3383866	3384016	+	207.0	150.000	10.000000	9.0	1.4	6.64	1.27e-05	0.97
CM002237.1-235	CM002237.1	3604602	3604752	+	207.0	150.000	9.500000	9.0	1.3	7.13	7.24e-06	0.97
CM002237.1-318	CM002237.1	3616190	3616340	+	207.0	150.000	9.000000	9.0	1.3	6.80	1.06e-05	1.03
CM002237.1-327	CM002237.1	3675218	3675368	+	207.0	150.000	9.000000	9.0	1.4	6.35	1.80e-05	0.97
CM002237.1-640	CM002237.1	3915494	3915644	+	207.0	150.000	8.000000	9.0	1.5	6.08	2.50e-05	1.10
CM002237.1-258	CM002237.1	3925505	3925655	+	207.0	150.000	9.500000	9.0	1.1	8.14	2.54e-06	0.97
CM002237.1-642	CM002237.1	3928763	3928913	+	207.0	150.000	8.000000	9.0	1.7	5.40	6.19e-05	1.17
CM002237.1-260	CM002237.1	3931801	3931951	+	207.0	150.000	9.500000	9.0	1.4	6.28	1.95e-05	0.97
CM002237.1-645	CM002237.1	3933779	3933929	+	207.0	150.000	8.000000	9.0	1.7	5.25	7.62e-05	1.10
CM002237.1-263	CM002237.1	4208403	4208553	+	207.0	150.000	9.500000	9.0	1.4	6.35	1.80e-05	0.97
CM002238.1-137	CM002238.1	7957	8107	+	207.0	150.000	9.500000	9.0	1.7	5.40	6.19e-05	0.97
CM002238.1-198	CM002238.1	350261	350411	+	207.0	150.000	9.000000	9.0	1.8	5.11	9.31e-05	0.97
CM002238.1-199	CM002238.1	355396	355546	+	207.0	150.000	9.000000	9.0	1.5	6.08	2.50e-05	0.97
CM002238.1-293	CM002238.1	963540	963690	+	207.0	150.000	8.500000	9.0	1.4	6.21	2.13e-05	1.03
CM002238.1-153	CM002238.1	1378585	1378735	+	207.0	150.000	9.500000	9.0	1.2	7.22	6.56e-06	0.97
CM002238.1-482	CM002238.1	4832403	4832553	+	207.0	150.000	8.000000	9.0	1.3	7.04	7.97e-06	1.10
CM002238.1-133	CM002238.1	4842146	4842296	+	207.0	150.000	10.000000	9.0	1.2	7.41	5.37e-06	0.97
CM002238.1-181	CM002238.1	5067159	5067309	+	207.0	150.000	9.500000	9.0	1.4	6.21	2.13e-05	0.97
CM002238.1-249	CM002238.1	5069176	5069326	+	207.0	150.000	9.000000	9.0	1.8	5.07	9.94e-05	0.97
CM002239.1-441	CM002239.1	38572	38722	+	207.0	150.000	8.000000	9.0	1.5	5.83	3.43e-05	1.10
CM002239.1-198	CM002239.1	124014	124164	+	207.0	150.000	9.000000	9.0	1.3	6.96	8.77e-06	1.10
CM002239.1-299	CM002239.1	134673	134823	+	207.0	150.000	8.500000	9.0	1.6	5.61	4.64e-05	1.03
CM002239.1-308	CM002239.1	901849	901999	+	207.0	150.000	8.500000	9.0	1.7	5.16	8.71e-05	1.03
CM002239.1-215	CM002239.1	1148740	1148890	+	207.0	150.000	9.000000	9.0	1.6	5.55	4.99e-05	0.97
CM002239.1-219	CM002239.1	1448133	1448283	+	207.0	150.000	9.000000	9.0	1.5	6.15	2.31e-05	0.97
CM002239.1-474	CM002239.1	1889650	1889800	+	207.0	150.000	8.000000	9.0	1.4	6.56	1.38e-05	1.10
CM002239.1-158	CM002239.1	2389625	2389775	+	207.0	150.000	9.500000	9.0	1.6	5.55	4.99e-05	0.97
CM002239.1-253	CM002239.1	4039527	4039677	+	207.0	150.000	9.000000	9.0	1.4	6.21	2.13e-05	1.03
CM002239.1-112	CM002239.1	4173723	4173873	+	207.0	150.000	10.000000	9.0	1.7	5.20	8.15e-05	0.97
CM002239.1-179	CM002239.1	4275729	4275879	+	207.0	150.000	9.500000	9.0	1.5	6.15	2.31e-05	0.97
CM002239.1-567	CM002239.1	4297856	4298006	+	207.0	150.000	8.000000	9.0	1.8	5.07	9.94e-05	1.10
CM002239.1-592	CM002239.1	5220194	5220344	+	207.0	150.000	8.000000	9.0	1.7	5.16	8.71e-05	1.10
CM002239.1-280	CM002239.1	5227886	5228036	+	207.0	150.000	9.000000	9.0	1.7	5.16	8.71e-05	0.97
CM002239.1-290	CM002239.1	5864290	5864440	+	207.0	150.000	9.000000	9.0	1.6	5.78	3.71e-05	0.97
CM002239.1-605	CM002239.1	5875164	5875314	+	207.0	150.000	8.000000	9.0	1.5	5.89	3.18e-05	1.10
CM002239.1-426	CM002239.1	5919020	5919170	+	207.0	150.000	8.500000	9.0	1.6	5.66	4.31e-05	1.10
CM002239.1-191	CM002239.1	5930563	5930713	+	207.0	150.000	9.500000	9.0	1.8	5.07	9.94e-05	0.97
CM002239.1-611	CM002239.1	5933567	5933717	+	207.0	150.000	8.000000	9.0	1.2	7.50	4.85e-06	1.10
CM002239.1-129	CM002239.1	5958512	5958662	+	207.0	150.000	10.000000	9.0	1.4	6.42	1.65e-05	0.97
CM002239.1-192	CM002239.1	5980471	5980621	+	207.0	150.000	9.500000	9.0	1.4	6.49	1.51e-05	0.97
CM002240.1-208	CM002240.1	262813	262963	+	207.0	150.000	9.000000	9.0	1.1	7.91	3.17e-06	0.97
CM002240.1-431	CM002240.1	586235	586385	+	207.0	150.000	8.000000	9.0	1.7	5.40	6.19e-05	0.97
CM002240.1-312	CM002240.1	909137	909287	+	207.0	150.000	8.500000	9.0	1.7	5.30	7.11e-05	1.10
CM002240.1-162	CM002240.1	1010348	1010498	+	207.0	150.000	9.500000	9.0	0.7	12.29	8.02e-08	0.97
CM002240.1-323	CM002240.1	1132715	1132902	+	207.0	187.000	8.500000	9.0	1.5	5.83	3.43e-05	0.92
CM002240.1-364	CM002240.1	3931577	3931727	+	207.0	150.000	8.500000	9.0	1.7	5.20	8.15e-05	1.03
CM002240.1-367	CM002240.1	4051629	4051779	+	207.0	150.000	8.500000	9.0	1.5	6.02	2.71e-05	1.10
CM002240.1-512	CM002240.1	4164629	4164779	+	207.0	150.000	8.000000	9.0	1.6	5.50	5.37e-05	0.97
CM002240.1-375	CM002240.1	4241059	4241209	+	207.0	150.000	8.500000	9.0	1.1	8.37	2.02e-06	1.03
CM002240.1-189	CM002240.1	5415359	5415509	+	207.0	150.000	9.500000	9.0	1.7	5.35	6.64e-05	0.97
CM002240.1-271	CM002240.1	5667466	5667616	+	207.0	150.000	9.000000	9.0	1.7	5.40	6.19e-05	0.97
CM002240.1-196	CM002240.1	5911017	5911167	+	207.0	150.000	9.500000	9.0	0.9	9.63	5.90e-07	1.03
CM002240.1-552	CM002240.1	5992587	5992737	+	207.0	150.000	8.000000	9.0	1.6	5.55	4.99e-05	1.10
CM002240.1-554	CM002240.1	6001725	6001875	+	207.0	150.000	8.000000	9.0	1.8	5.07	9.94e-05	1.10
CM002241.1-172	CM002241.1	390989	391139	+	207.0	150.000	9.000000	9.0	1.5	5.96	2.94e-05	0.97
CM002241.1-87	CM002241.1	434132	434282	+	207.0	150.000	10.000000	9.0	1.2	7.22	6.56e-06	1.03
CM002241.1-251	CM002241.1	1338398	1338548	+	207.0	150.000	8.500000	9.0	0.8	11.33	1.57e-07	1.10
CM002241.1-138	CM002241.1	1800076	1800226	+	207.0	150.000	9.500000	9.0	1.4	6.35	1.80e-05	0.97
CM002241.1-193	CM002241.1	1808269	1808419	+	207.0	150.000	9.000000	9.0	1.7	5.20	8.15e-05	0.97
CM002241.1-97	CM002241.1	1940465	1940615	+	207.0	150.000	10.000000	9.0	1.6	5.66	4.31e-05	0.97
CM002241.1-206	CM002241.1	2421060	2421210	+	207.0	150.000	9.000000	9.0	1.3	6.96	8.77e-06	0.97
CM002241.1-145	CM002241.1	2786388	2786538	+	207.0	150.000	9.500000	9.0	1.4	6.21	2.13e-05	0.97
CM002241.1-209	CM002241.1	2828252	2828402	+	207.0	150.000	9.000000	9.0	1.3	6.96	8.77e-06	0.97
CM002241.1-317	CM002241.1	3515361	3515511	+	207.0	150.000	8.500000	9.0	1.4	6.35	1.80e-05	1.03
CM002241.1-460	CM002241.1	3792079	3792229	+	207.0	150.000	8.000000	9.0	1.6	5.55	4.99e-05	1.10
CM002241.1-327	CM002241.1	4186455	4186646	+	207.0	191.000	8.500000	9.0	1.7	5.20	8.15e-05	0.92
CM002242.1-237	CM002242.1	2094348	2094498	+	207.0	150.000	9.000000	9.0	1.6	5.61	4.64e-05	0.97
CM002242.1-180	CM002242.1	2166871	2167021	+	207.0	150.000	9.500000	9.0	1.3	6.96	8.77e-06	0.97
CM002242.1-244	CM002242.1	2220596	2220746	+	207.0	150.000	9.000000	9.0	1.5	5.83	3.43e-05	1.03
CM002242.1-183	CM002242.1	2476168	2476318	+	207.0	150.000	9.500000	9.0	0.8	10.90	2.15e-07	1.10
CM002242.1-251	CM002242.1	2501479	2501629	+	207.0	150.000	9.000000	9.0	1.6	5.72	4.00e-05	0.97
CM002242.1-345	CM002242.1	2804165	2804361	+	207.0	196.000	8.500000	9.0	1.2	7.50	4.85e-06	0.91
CM002242.1-254	CM002242.1	2808395	2808545	+	207.0	150.000	9.000000	9.0	1.2	7.70	3.93e-06	1.10
CM002242.1-262	CM002242.1	4208233	4208383	+	207.0	150.000	9.000000	9.0	1.5	5.96	2.94e-05	0.97
KI440765.1-285	KI440765.1	13558	13708	+	207.0	150.000	8.000000	9.0	1.4	6.35	1.80e-05	1.10
KI440765.1-248	KI440765.1	18168	18318	+	207.0	150.000	8.500000	9.0	1.2	7.50	4.85e-06	1.10
KI440765.1-217	KI440765.1	37758	37908	+	207.0	150.000	9.500000	9.0	1.2	7.31	5.94e-06	0.97
KI440766.1-31	KI440766.1	62783	62933	+	207.0	150.000	9.000000	9.0	1.8	5.11	9.31e-05	1.03
KI440766.1-36	KI440766.1	105532	105682	+	207.0	150.000	9.000000	9.0	1.3	6.72	1.16e-05	0.97
KI440767.1-47	KI440767.1	33823	33973	+	207.0	150.000	8.500000	9.0	1.3	7.04	7.97e-06	1.03
KI440769.1-5	KI440769.1	12498	12648	+	207.0	150.000	10.500000	9.0	1.7	5.45	5.77e-05	0.97
KI440770.1-6	KI440770.1	13165	13315	+	207.0	150.000	9.500000	9.0	1.6	5.78	3.71e-05	0.97
CM002236.1-374	CM002236.1	914459	914609	+	195.5	150.000	9.000000	8.5	1.3	6.34	7.91e-05	0.92
CM002236.1-545	CM002236.1	1343049	1343199	+	195.5	150.000	8.500000	8.5	1.3	6.74	5.24e-05	0.92
CM002236.1-559	CM002236.1	2337432	2337582	+	195.5	150.000	8.500000	8.5	1.0	8.14	1.39e-05	0.92
CM002236.1-572	CM002236.1	3626312	3626462	+	195.5	150.000	8.500000	8.5	1.1	7.91	1.71e-05	0.98
CM002236.1-416	CM002236.1	3652769	3652919	+	195.5	150.000	9.000000	8.5	1.1	7.58	2.31e-05	0.98
CM002236.1-581	CM002236.1	3722092	3722242	+	195.5	150.000	8.500000	8.5	1.2	6.99	4.04e-05	0.92
CM002236.1-853	CM002236.1	4024750	4024900	+	195.5	150.000	8.000000	8.5	1.1	7.91	1.71e-05	1.04
CM002236.1-603	CM002236.1	4063136	4063286	+	195.5	150.000	8.500000	8.5	1.2	7.37	2.80e-05	0.92
CM002236.1-930	CM002236.1	5987820	5987970	+	195.5	150.000	8.000000	8.5	0.7	11.61	9.86e-07	1.04
CM002236.1-476	CM002236.1	6321361	6321511	+	195.5	150.000	9.000000	8.5	1.3	6.74	5.24e-05	0.92
CM002236.1-970	CM002236.1	6443028	6443178	+	195.5	150.000	8.000000	8.5	0.9	9.41	4.47e-06	0.98
CM002236.1-491	CM002236.1	8236917	8237067	+	195.5	150.000	9.000000	8.5	1.3	6.49	6.73e-05	0.92
CM002236.1-496	CM002236.1	8488170	8488320	+	195.5	150.000	9.000000	8.5	0.6	14.36	2.07e-07	0.92
CM002236.1-497	CM002236.1	9167073	9167223	+	195.5	150.000	9.000000	8.5	1.2	6.91	4.41e-05	0.92
CM002236.1-714	CM002236.1	9294318	9294468	+	195.5	150.000	8.500000	8.5	0.7	12.40	6.10e-07	0.92
CM002237.1-285	CM002237.1	1242614	1242764	+	195.5	150.000	9.000000	8.5	1.3	6.57	6.20e-05	0.92
CM002237.1-391	CM002237.1	1311639	1311789	+	195.5	150.000	8.500000	8.5	1.0	8.14	1.39e-05	0.92
CM002237.1-309	CM002237.1	3369738	3369888	+	195.5	150.000	9.000000	8.5	1.4	6.13	9.98e-05	0.92
CM002238.1-262	CM002238.1	182268	182418	+	195.5	150.000	8.500000	8.5	1.1	7.47	2.54e-05	0.92
CM002238.1-197	CM002238.1	310711	310861	+	195.5	150.000	9.000000	8.5	1.1	7.68	2.09e-05	0.92
CM002238.1-267	CM002238.1	348797	348947	+	195.5	150.000	8.500000	8.5	1.2	6.91	4.41e-05	0.92
CM002238.1-284	CM002238.1	781465	781615	+	195.5	150.000	8.500000	8.5	0.8	10.91	1.54e-06	0.92
CM002238.1-389	CM002238.1	849346	849496	+	195.5	150.000	8.000000	8.5	1.1	7.91	1.71e-05	1.04
CM002238.1-410	CM002238.1	1722397	1722547	+	195.5	150.000	8.000000	8.5	1.4	6.27	8.55e-05	0.98
CM002238.1-449	CM002238.1	2434808	2434958	+	195.5	150.000	8.000000	8.5	1.0	8.27	1.25e-05	0.98
CM002238.1-250	CM002238.1	5211377	5211527	+	195.5	150.000	9.000000	8.5	1.1	8.02	1.54e-05	0.92
CM002239.1-330	CM002239.1	1908950	1909100	+	195.5	150.000	8.500000	8.5	1.2	7.37	2.80e-05	0.92
CM002239.1-150	CM002239.1	1931487	1931637	+	195.5	150.000	9.500000	8.5	1.3	6.34	7.91e-05	0.92
CM002239.1-228	CM002239.1	2348061	2348211	+	195.5	150.000	9.000000	8.5	1.1	7.68	2.09e-05	0.92
CM002239.1-552	CM002239.1	4251669	4251819	+	195.5	150.000	8.000000	8.5	1.2	7.37	2.80e-05	1.04
CM002239.1-285	CM002239.1	5243694	5243844	+	195.5	150.000	9.000000	8.5	1.3	6.65	5.70e-05	0.92
CM002239.1-614	CM002239.1	5965506	5965696	+	195.5	190.000	8.000000	8.5	1.1	7.47	2.54e-05	0.98
CM002240.1-415	CM002240.1	3942	4092	+	195.5	150.000	8.000000	8.5	1.1	7.91	1.71e-05	0.98
CM002240.1-206	CM002240.1	190952	191102	+	195.5	150.000	9.000000	8.5	1.2	6.91	4.41e-05	0.92
CM002240.1-360	CM002240.1	3921863	3922013	+	195.5	150.000	8.500000	8.5	1.4	6.20	9.25e-05	0.92
CM002241.1-170	CM002241.1	365420	365570	+	195.5	150.000	9.000000	8.5	1.2	6.82	4.81e-05	0.92
CM002241.1-353	CM002241.1	442747	442897	+	195.5	150.000	8.000000	8.5	1.4	6.13	9.98e-05	0.98
CM002241.1-415	CM002241.1	2837444	2837594	+	195.5	150.000	8.000000	8.5	1.0	8.52	8.94e-06	1.04
CM002241.1-282	CM002241.1	2839232	2839382	+	195.5	150.000	8.500000	8.5	1.2	6.91	4.41e-05	0.92
CM002241.1-450	CM002241.1	3631765	3631915	+	195.5	150.000	8.000000	8.5	1.0	8.80	7.16e-06	0.98
CM002242.1-272	CM002242.1	81424	81574	+	195.5	150.000	8.500000	8.5	1.1	7.47	2.54e-05	0.92
CM002242.1-392	CM002242.1	338582	338732	+	195.5	150.000	8.000000	8.5	1.2	7.27	3.07e-05	1.04
CM002242.1-334	CM002242.1	2320025	2320175	+	195.5	150.000	8.500000	8.5	1.2	6.91	4.41e-05	0.92
CM002242.1-465	CM002242.1	2481166	2481316	+	195.5	150.000	8.000000	8.5	1.1	7.58	2.31e-05	1.04
CM002242.1-475	CM002242.1	2532251	2532401	+	195.5	150.000	8.000000	8.5	1.2	7.37	2.80e-05	1.04
CM002242.1-349	CM002242.1	3330513	3330663	+	195.5	150.000	8.500000	8.5	1.0	8.80	7.16e-06	0.92
CM002242.1-352	CM002242.1	3406733	3406883	+	195.5	150.000	8.500000	8.5	1.2	7.09	3.69e-05	0.92
KI440765.1-215	KI440765.1	10370	10520	+	195.5	150.000	9.500000	8.5	0.8	10.49	2.05e-06	0.92
KI440765.1-233	KI440765.1	48645	48795	+	195.5	150.000	9.000000	8.5	1.3	6.65	5.70e-05	0.92
KI440765.1-263	KI440765.1	88769	88919	+	195.5	150.000	8.500000	8.5	1.1	7.47	2.54e-05	0.92
KI440765.1-271	KI440765.1	162441	162591	+	195.5	150.000	8.500000	8.5	1.1	7.58	2.31e-05	0.92
KI440767.1-43	KI440767.1	16578	16728	+	195.5	150.000	8.500000	8.5	0.9	9.92	3.06e-06	0.92
KI440767.1-16	KI440767.1	75036	75186	+	195.5	150.000	10.000000	8.5	1.2	6.91	4.41e-05	0.92
KI440768.1-26	KI440768.1	29346	29496	+	195.5	150.000	8.000000	8.5	1.3	6.49	6.73e-05	1.04
KI440773.1-4	KI440773.1	6095	6245	+	195.5	150.000	8.000000	8.5	1.3	6.74	5.24e-05	1.12
CM002236.1-741	CM002236.1	269884	270034	+	184.0	150.000	8.000000	8.0	1.3	6.19	6.20e-05	0.98
CM002236.1-557	CM002236.1	2313776	2313926	+	184.0	150.000	8.500000	8.0	1.3	6.19	6.20e-05	0.98
CM002236.1-401	CM002236.1	3064415	3064565	+	184.0	150.000	9.000000	8.0	1.4	5.77	9.98e-05	0.98
CM002236.1-839	CM002236.1	3845673	3845823	+	184.0	150.000	8.000000	8.0	1.2	6.76	3.37e-05	0.98
CM002236.1-586	CM002236.1	3885945	3886095	+	184.0	150.000	8.500000	8.0	1.2	6.67	3.69e-05	0.98
CM002236.1-598	CM002236.1	4045999	4046149	+	184.0	150.000	8.500000	8.0	1.4	5.77	9.98e-05	0.98
CM002236.1-860	CM002236.1	4058886	4059036	+	184.0	150.000	8.000000	8.0	1.0	8.02	8.94e-06	0.98
CM002236.1-899	CM002236.1	4697962	4698112	+	184.0	150.000	8.000000	8.0	1.3	6.11	6.73e-05	0.98
CM002236.1-645	CM002236.1	5321294	5321444	+	184.0	150.000	8.500000	8.0	1.0	8.28	7.16e-06	0.98
CM002236.1-906	CM002236.1	5486312	5486462	+	184.0	150.000	8.000000	8.0	1.0	8.02	8.94e-06	0.98
CM002236.1-652	CM002236.1	5530385	5530535	+	184.0	150.000	8.500000	8.0	0.9	8.56	5.68e-06	0.98
CM002236.1-951	CM002236.1	6388690	6388840	+	184.0	150.000	8.000000	8.0	1.2	6.67	3.69e-05	0.98
CM002236.1-965	CM002236.1	6433013	6433163	+	184.0	150.000	8.000000	8.0	1.4	5.90	8.55e-05	1.04
CM002236.1-498	CM002236.1	9170055	9170205	+	184.0	150.000	9.000000	8.0	1.4	5.77	9.98e-05	0.98
CM002236.1-1014	CM002236.1	9503565	9503715	+	184.0	150.000	8.000000	8.0	1.0	8.42	6.38e-06	0.98
